query_id,query,nDCG_finetuned,nDCG_bm25,nDCG_congelado,mejor_baseline,delta_vs_mejor_baseline,n_tokens_consulta,rareza_vocabulario,cobertura_lexica,n_candidatos,n_relevantes,grupo
27266,coches super zings,0.370291336443826,0.5780136823717549,0.6005491084563833,0.6005491084563833,-0.23025777201255732,3,6.96198635785793,0.0,16,3,empeora
27268,coches vtech,0.9230390249121357,0.7441861791075427,0.6992056376732813,0.7441861791075427,0.17885284580459304,2,6.548023034543478,1.0,16,9,mejora
27272,cocina,1.0,1.0,1.0,1.0,0.0,1,4.004503858222312,1.0,16,16,empata
27275,cocina antisalpicaduras,0.9337457765456111,0.9148568823583791,0.9337457765456111,0.9337457765456111,0.0,2,6.117007488593384,1.0,16,14,empata
27280,cocina mesa y sillas,0.5868769423506482,0.7315682114753617,0.9005471983095722,0.9005471983095722,-0.31367025595892395,4,3.976535288608437,1.0,16,4,empeora
27281,cocina para todos mery libro,0.9619991470595832,0.7226387152952866,0.8326783988613894,0.8326783988613894,0.12932074819819384,5,5.13986596054201,0.8,28,4,mejora
27350,coderas niños patines,0.7162874455029682,0.8669479898642711,0.6141069626790936,0.8669479898642711,-0.15066054436130294,3,6.208825218977321,1.0,40,30,empeora
27513,cojines cama,0.5460963797517798,0.3292053236583397,0.3872487704346732,0.3872487704346732,0.15884760931710662,2,5.404364224111848,1.0,16,6,mejora
27515,cojines decoracioncojines estampados,0.9305687780632229,1.0,0.9337457765456111,1.0,-0.06943122193677709,3,7.977030608542676,0.3333333333333333,16,15,empeora
27518,cojines para sillas de comedor,1.0,1.0,1.0,1.0,0.0,5,3.8717308989763604,1.0,16,16,empata
27519,cojines rosas,0.0,1.0,0.0,1.0,-1.0,2,6.765583693389004,0.5,16,1,empeora
27521,cojines verde agua,1.0,1.0,1.0,1.0,0.0,3,4.81789101450829,1.0,16,16,empata
27523,cojín cervical sofa,0.92663607790064,1.0,0.9305687780632229,1.0,-0.07336392209936005,3,6.724292559371008,1.0,40,28,empeora
27524,cojín cuello cervical,0.9363792118010483,0.9363792118010483,0.92663607790064,0.9363792118010483,0.0,3,6.068297192452838,1.0,40,36,empata
27528,cojín perro la resistencia,0.6154062275862391,0.7948833326720566,0.505360344437199,0.7948833326720566,-0.1794771050858175,4,4.755873266017874,0.75,40,29,empeora
27536,cola madera titebond,1.0,1.0,0.8364586133797037,1.0,0.0,3,6.987033367890208,1.0,40,24,empata
27550,colcha cama 120x190,0.3065735963827292,0.2640681225725909,0.21840743681816419,0.2640681225725909,0.042505473810138306,3,7.374828616094327,0.6666666666666666,16,2,mejora
27552,colcha niño,1.0,1.0,1.0,1.0,0.0,2,6.163179405702338,0.5,16,16,empata
27554,colchas bassetti,0.9337457765456111,0.9337457765456111,0.9363792118010483,0.9363792118010483,-0.002633435255437244,2,9.759646516310237,0.5,16,11,empeora
27560,colchon masaje espalda,0.9305687780632229,0.77523873680463,1.0,1.0,-0.06943122193677709,3,6.511265906274453,0.6666666666666666,39,26,empeora
27578,colchón topper 100x180,0.9217868789962071,0.37590633587120725,1.0,1.0,-0.07821312100379285,3,7.8089604803269195,0.6666666666666666,16,3,empeora
27634,coleccion cuentos disney pack princesas,0.5,1.0,1.0,1.0,-0.5,5,6.645250965890773,0.4,15,1,empeora
27661,coletero negro,0.88995411685096,0.9216017310213247,0.9052116356304495,0.9216017310213247,-0.03164761417036466,2,5.312654296840341,1.0,16,14,empeora
27665,colgadores de cuadros sin agujeros,0.8389574121760603,0.6848374495230164,0.6090726157997784,0.6848374495230164,0.15411996265304395,5,4.5819606647760684,1.0,40,19,mejora
27666,colgadores de pared sin taladrar,1.0,0.9305687780632229,1.0,1.0,0.0,5,4.226320129060199,1.0,40,36,empata
27671,colgante diamantes,0.8389574121760603,0.7702043899253147,0.8521705090845474,0.8521705090845474,-0.013213096908487043,2,6.13302929123017,1.0,39,30,empeora
27676,colgante piedra lunar,0.88995411685096,0.8572048559638626,0.7827392871477703,0.8572048559638626,0.0327492608870974,3,6.529000338548184,1.0,39,20,mejora
27679,colgante árbol de la vida mujer oro 18 kilates,0.9337457765456111,1.0,0.6530488081313036,1.0,-0.06625422345438892,9,4.545904932724306,1.0,40,19,empeora
27682,colgantes de gatos,1.0,1.0,1.0,1.0,0.0,3,4.127596061813917,1.0,16,16,empata
27683,colgar cuadros sin clavos,0.9148568823583791,0.4099509148465345,0.7191184989488185,0.7191184989488185,0.19573838340956062,4,5.251191868917398,1.0,37,22,mejora
27685,colgar movil cuello funda,1.0,0.9337457765456111,1.0,1.0,0.0,4,5.081843810398901,1.0,16,15,empata
27721,collar con palabras 100 idiomas,1.0,1.0,0.9363792118010483,1.0,0.0,5,5.422968232170892,0.8,16,15,empata
27723,collar de mejores amigas baratos,1.0,1.0,1.0,1.0,0.0,5,5.783998344182404,0.6,15,15,empata
27732,collar mosquitos perro,0.8611375561264456,0.9337457765456111,0.77990823370192,0.9337457765456111,-0.07260822041916548,3,6.301729686466994,1.0,16,14,empeora
27734,collar oro 18k,0.9305687780632229,0.4479321408033599,1.0,1.0,-0.06943122193677709,3,5.5480659545685915,1.0,39,24,empeora
27736,collar pastillero,0.972664731083356,0.8767055912339932,0.9950883841893561,0.9950883841893561,-0.02242365310600003,2,7.288825305005586,1.0,16,7,empeora
27748,collares amigas,1.0,0.9305687780632229,1.0,1.0,0.0,2,7.520978109071134,1.0,16,15,empata
27802,colonia adolfo dominguez mujer estuche,0.5868720866710774,0.14782949091545264,0.7682269253321375,0.7682269253321375,-0.18135483866106017,5,7.139782853338912,0.6,40,15,empeora
27803,colonia brummel,1.0,1.0,1.0,1.0,0.0,2,8.763431433965135,1.0,16,16,empata
27904,colores comestibles,0.9848330959553522,0.523193734561916,0.4882358282281201,0.523193734561916,0.4616393613934362,2,6.527871845031466,1.0,16,7,mejora
28009,coluna taladro,1.0,0.6875082266586884,0.8986668538278167,0.8986668538278167,0.10133314617218325,2,7.9408534364470444,0.5,16,9,mejora
28011,colutorio sin alcohol,1.0,1.0,1.0,1.0,0.0,3,6.2700908343014135,1.0,40,34,empata
28040,comedero automatico gatos,1.0,1.0,1.0,1.0,0.0,3,6.851330665181645,1.0,16,16,empata
28051,comfee,1.0,1.0,1.0,1.0,0.0,1,10.308952660644293,1.0,16,13,empata
28111,comida deshidratada sin gluten,0.713654010247531,0.77990823370192,0.92663607790064,0.92663607790064,-0.212982067653109,4,5.4496561672901525,0.75,40,26,empeora
28112,comida fieltro juguete,0.8062079522181139,1.0,0.7671013212946428,1.0,-0.19379204778188608,3,5.931066214928898,1.0,16,5,empeora
28136,commander pro,0.48381288316677695,1.0,0.8315546295836225,1.0,-0.516187116833223,2,6.174586744585423,1.0,16,2,empeora
28179,comoda,1.0,1.0,1.0,1.0,0.0,1,8.922658299524402,1.0,16,16,empata
28181,comoda 7 cajones 120,1.0,0.45374257454118555,0.4225749983705865,0.45374257454118555,0.5462574254588144,4,5.727160224481371,0.75,40,17,mejora
28183,comoda nordica,1.0,1.0,1.0,1.0,0.0,2,8.261780379533242,0.5,16,16,empata
28208,compas para lapiz,0.7587492362187309,0.26662705189981845,0.4680655962368296,0.4680655962368296,0.29068363998190133,3,6.486477367011339,0.3333333333333333,16,9,mejora
28247,composor 8,1.0,0.8772153153380493,1.0,1.0,0.0,2,6.341337890735839,1.0,16,2,empata
28263,comprar trufas,0.9060254355346823,0.9134015924715543,0.7328286204777911,0.9134015924715543,-0.0073761569368719915,2,9.504233704427243,0.5,16,3,empeora
28268,compresas sin plastico,0.7720617383222419,0.6698623505528799,0.77990823370192,0.77990823370192,-0.007846495379678076,3,5.709504642963505,0.6666666666666666,39,30,empeora
28270,compresor 2 cilindros,0.9337457765456111,1.0,1.0,1.0,-0.06625422345438892,3,5.749246682958052,1.0,16,14,empeora
28271,compresor aire,1.0,1.0,1.0,1.0,0.0,2,5.209011877849328,1.0,16,16,empata
28273,compresor de aire y maquina de vacio,0.4448530294934503,0.2646202227274384,0.5022037311331264,0.5022037311331264,-0.05735070163967615,7,3.9588453139793964,0.7142857142857143,40,14,empeora
28274,compresor industrial 500 litros,0.9918291064614978,0.8881917374298554,0.9062487935025676,0.9062487935025676,0.0855803129589302,4,5.482345728472802,1.0,17,8,mejora
28275,compresor y aerografo modelismo,1.0,0.9305687780632229,0.7655934900767002,0.9305687780632229,0.06943122193677709,4,6.599606215541292,1.0,40,30,mejora
28409,con acido hialuronico,1.0,1.0,0.9337457765456111,1.0,0.0,3,5.625359230952184,1.0,39,35,empata
28474,conector hembra rj45,1.0,1.0,1.0,1.0,0.0,3,6.0361670666334,1.0,16,16,empata
28478,conectores canon,0.5467843942868258,0.18065894665528784,0.4954925772894725,0.4954925772894725,0.0512918169973533,2,6.181818275599201,0.0,16,7,mejora
28479,conectores electricos rapidos,1.0,1.0,1.0,1.0,0.0,3,8.702192138775947,1.0,16,16,empata
28482,conejo,1.0,1.0,1.0,1.0,0.0,1,7.313220387090301,1.0,16,16,empata
28495,confitura sin azucar,0.791726719367984,0.6816604510406282,0.4131279133289228,0.6816604510406282,0.11006626832735578,3,6.815960430768345,1.0,39,19,mejora
28511,conjunto ducha sin grifo roca,0.72891152902702,0.6442227883107536,0.6331992944486873,0.6442227883107536,0.08468874071626642,5,5.186159143384633,1.0,40,19,mejora
28538,consolador mujer rojo,0.5726073975563163,0.3235866969737877,0.6196686079396531,0.6196686079396531,-0.04706121038333677,3,5.657725437170005,0.3333333333333333,16,3,empeora
28540,consolas baratas y buenas,1.0,0.5648901044069582,1.0,1.0,0.0,4,6.360728354284433,0.5,16,11,empata
28613,contorno ojos loreal,1.0,0.5747915663739763,0.857980942822373,0.857980942822373,0.14201905717762697,3,7.286411304052764,0.6666666666666666,16,13,mejora
28623,contraventanas pvc,0.5413996682199069,0.6096199500078984,0.544556608342548,0.6096199500078984,-0.06822028178799144,2,7.341505562834499,1.0,39,4,empeora
28633,control termo electrico,0.3010299956639812,0.0,0.43067655807339306,0.43067655807339306,-0.12964656240941186,3,5.6803895297824525,0.0,15,1,empeora
28635,controlador co2 aire covid,0.5396413938630011,0.15139734109601005,0.5795003533950693,0.5795003533950693,-0.039858959532068194,4,6.913733600660651,0.5,37,12,empeora
28636,controlador frcuencia de servo,0.7859162856301584,0.6457545768494585,0.6581810421830975,0.6581810421830975,0.1277352434470609,4,6.333717875272235,0.75,40,15,mejora
28661,converse all stars,0.7564477297898766,0.7353797772725618,0.6062415623539281,0.7353797772725618,0.02106795251731486,3,7.000993246583005,0.6666666666666666,16,11,mejora
28663,converse blancas plataforma,0.7897661029179006,0.47479145968892905,0.6388768046335795,0.6388768046335795,0.15088929828432107,3,6.604922785562383,0.3333333333333333,16,8,mejora
28667,converse de plataforma,1.0,0.9216017310213247,0.9363792118010483,0.9363792118010483,0.06362078819895167,3,4.594241774321809,0.3333333333333333,16,13,mejora
28674,converse plataforma altas,1.0,1.0,1.0,1.0,0.0,3,6.604922785562383,0.3333333333333333,16,16,empata
28675,converse plataforma blancas,0.7233035367188455,0.4891973179165766,0.519634841925904,0.519634841925904,0.20366869479294147,3,6.604922785562383,0.3333333333333333,16,8,mejora
28703,convertibles 2 en 1 portátil tactil,1.0,0.8701249883466594,0.9337457765456111,0.9337457765456111,0.06625422345438892,6,4.58605144617404,0.8333333333333334,40,25,mejora
28907,copa transparente,1.0,1.0,1.0,1.0,0.0,2,5.41206051692221,1.0,40,33,empata
28908,copa vino botella,1.0,0.6309297535714575,0.38685280723454163,0.6309297535714575,0.36907024642854247,3,5.662133591678657,1.0,16,1,mejora
28914,copas de madera,0.7299800935361876,0.5460985297060886,0.6395647163312487,0.6395647163312487,0.09041537720493897,3,3.680525057812291,1.0,16,9,mejora
28928,copo de nieve pandora,0.5036067026046992,0.2546983755821045,0.514186364257749,0.514186364257749,-0.010579661653049799,4,5.307644152003417,1.0,38,11,empeora
28930,copos de trigo sarraceno sin gluten,0.7721596254947204,0.5113553108118987,0.7569021067152311,0.7569021067152311,0.015257518779489332,6,5.1337178839717525,1.0,40,13,mejora
28986,corazon,0.0,0.3084274278260313,0.0,0.3084274278260313,-0.3084274278260313,1,8.36304251158898,0.0,16,3,empeora
29052,cordon blanco,0.6500332220485792,0.5559026721867444,0.6581810421830975,0.6581810421830975,-0.008147820134518313,2,5.849761408313486,0.5,16,10,empeora
29058,cordones para zapatillas cortos,0.8315546295836225,0.2640681225725909,0.46845052016107697,0.46845052016107697,0.3631041094225455,4,4.380947190369346,0.5,16,2,mejora
29060,cordones zapatillas,0.7534494445524139,0.8643145546088339,0.7015099647232446,0.8643145546088339,-0.11086511005641997,2,5.050265134589072,1.0,16,11,empeora
29156,corona 80mm madera,0.7542686714597937,0.5388856921828066,0.6325414799409712,0.6325414799409712,0.1217271915188225,3,6.469250552629188,1.0,39,10,mejora
29162,corona primer cumpleaños niña,0.6969179698201176,0.7026305163854646,0.72891152902702,0.72891152902702,-0.0319935592069025,4,5.786773200397618,1.0,16,10,empeora
29164,coroturn,0.8454256604216018,0.769526190239283,0.8630152897016883,0.8630152897016883,-0.01758962928008645,1,10.308952660644293,1.0,26,15,empeora
29177,correa cuello off white,1.0,1.0,1.0,1.0,0.0,4,5.027945098794317,1.0,16,5,empata
29179,correa de garmin forerunner,1.0,1.0,1.0,1.0,0.0,4,4.983894554300225,1.0,16,15,empata
29182,correa elastica apple watch,1.0,0.7975167679274939,1.0,1.0,0.0,4,5.918637467284531,0.75,40,36,empata
29185,correa fitbit ace,1.0,1.0,1.0,1.0,0.0,3,7.10928654005497,1.0,16,16,empata
29189,correa leotec health,0.6156886473955917,0.62851089260591,0.7104770117651427,0.7104770117651427,-0.09478836436955096,3,7.876814904386319,0.3333333333333333,16,12,empeora
29192,correa para perros muelle,1.0,1.0,1.0,1.0,0.0,4,4.541133428805395,0.75,16,16,empata
29195,correa seiko 21mm,0.5931729515195112,0.30281242839865,0.7461976723150332,0.7461976723150332,-0.15302472079552198,3,7.218787895712317,0.6666666666666666,16,3,empeora
29198,correa suunto ambit 3 sport,0.9337457765456111,0.9337457765456111,0.9305687780632229,0.9337457765456111,0.0,5,6.204316679882138,1.0,16,14,empata
29200,correa tag heuer carrera,0.7254521107352793,0.4362115423097745,0.8701249883466594,0.8701249883466594,-0.14467287761138015,4,6.606776893154443,0.75,39,11,empeora
29207,correas flexi para perros,0.92663607790064,0.2726701556894781,0.35106842466815347,0.35106842466815347,0.5755676532324865,4,5.175406529545037,0.25,16,10,mejora
29208,correas nick sea,0.3980847300545424,0.2090905274901754,0.09803928583135704,0.2090905274901754,0.18899420256436703,3,8.013101803422755,0.0,15,5,mejora
29213,corrector piernas en x,1.0,0.9197207891481876,1.0,1.0,0.0,4,4.5021086132410115,0.75,16,2,empata
29217,correpasillos,1.0,1.0,1.0,1.0,0.0,1,7.217910207285977,1.0,16,16,empata
29231,corsair force series mp510,0.6366824387328317,0.7030861797445797,0.6366824387328317,0.7030861797445797,-0.06640374101174795,4,7.457061423316192,1.0,22,4,empeora
29277,corta corriente bateria,1.0,1.0,1.0,1.0,0.0,3,6.253869110307652,1.0,40,37,empata
29281,cortacésped outils wolf,1.0,1.0,1.0,1.0,0.0,3,8.211762947458185,1.0,21,3,empata
29285,cortador de jabón de acero,0.9709286432396583,1.0,0.9828920819566879,1.0,-0.02907135676034167,5,3.4110908212691045,1.0,16,4,empeora
29287,cortador de piña,1.0,1.0,1.0,1.0,0.0,3,4.86823512512278,1.0,16,16,empata
29292,cortador galletas redondo,1.0,0.59932948189937,1.0,1.0,0.0,3,5.973825986671456,1.0,40,24,empata
29301,cortauñas pies profesional,1.0,1.0,1.0,1.0,0.0,3,6.326173444162177,1.0,15,15,empata
29303,cortavientos moto manillar,0.6929852696575346,0.7948833326720566,0.7257345305446319,0.7948833326720566,-0.10189806301452198,3,6.5017236657989725,1.0,16,10,empeora
29306,corte fibra de carbono,0.6309297535714575,1.0,1.0,1.0,-0.36907024642854247,4,4.387376730063448,1.0,16,1,empeora
29308,corteza pino,1.0,1.0,1.0,1.0,0.0,2,7.491557859059668,1.0,16,14,empata
29312,cortina baño a juego con alfombras,1.0,1.0,1.0,1.0,0.0,6,4.044214468381461,1.0,16,16,empata
29315,cortina para furgonetas,1.0,0.9363792118010483,1.0,1.0,0.0,3,5.513887122983245,1.0,16,14,empata
29317,cortina sin agujeros,0.7975167679274939,0.8318477135310892,0.6987957033953602,0.8318477135310892,-0.034330945603595286,3,5.015067970144252,1.0,40,20,empeora
29320,cortinas,1.0,1.0,1.0,1.0,0.0,1,6.595380593939985,1.0,19,18,empata
29322,cortinas baño,1.0,1.0,1.0,1.0,0.0,2,5.340878493256454,1.0,16,15,empata
29323,cortinas camion,0.9216017310213247,0.7381919257729246,0.694765116060299,0.7381919257729246,0.18340980524840012,2,7.556286892678111,1.0,16,12,mejora
29324,cortinas con enganche,0.40179981797758046,0.4367467095119258,0.3171937659698004,0.4367467095119258,-0.034946891534345326,3,5.409076923731063,0.6666666666666666,16,3,empeora
29325,cortinas de ducha,1.0,1.0,1.0,1.0,0.0,3,4.011493830391178,1.0,16,15,empata
29329,cortinas grises,1.0,1.0,1.0,1.0,0.0,2,7.253218990892954,0.5,16,16,empata
29339,cortos pixar,0.9020870746500321,0.6836550817096437,0.7908387778091585,0.7908387778091585,0.11124829684087367,2,7.856315271425078,1.0,33,7,mejora
29348,cosas bebe niña,1.0,1.0,0.9337457765456111,1.0,0.0,3,6.210947714252447,0.6666666666666666,16,14,empata
29351,cosas divertidas,1.0,0.9216017310213247,0.9363792118010483,0.9363792118010483,0.06362078819895167,2,8.111728083308073,1.0,16,15,mejora
29354,cosas para adolescentes chicas,1.0,1.0,0.92663607790064,1.0,0.0,4,5.719094459916078,1.0,35,26,empata
29371,cosmetico bio,0.5049197748991976,0.34870224750355494,0.4508533838815827,0.4508533838815827,0.0540663910176149,2,8.016468921309006,0.5,16,3,mejora
29537,couch tisch,0.8553475075669357,0.694765116060299,0.8115558478722846,0.8115558478722846,0.04379165969465104,2,10.308952660644293,0.5,36,30,mejora
29622,court royale nike,1.0,1.0,1.0,1.0,0.0,3,7.04217039610542,1.0,16,16,empata
29634,covap jamon iberico bellota,0.5670429581667767,0.7859162856301584,0.4990267326507383,0.7859162856301584,-0.21887332746338162,4,8.850249976378642,1.0,40,17,empeora
29670,covid test kit rapido,0.2640681225725909,0.0,0.0,0.0,0.2640681225725909,4,7.461913766140722,0.25,38,2,mejora
29765,cplay2air wireless adapter for factory carplay,0.5154852515822061,0.43585732412284295,0.369453583111095,0.43585732412284295,0.0796279274593632,6,7.692122839706013,0.6666666666666666,22,4,mejora
29823,crafters companion,1.0,1.0,1.0,1.0,0.0,2,9.504233704427243,1.0,37,28,empata
29965,creative sound blaster g6,1.0,0.5706417189553201,0.8315546295836225,0.8315546295836225,0.16844537041637753,4,7.765764900778319,0.75,8,2,mejora
29989,crema almendras sin azucar,0.9363792118010483,0.92663607790064,0.823699893396571,0.92663607790064,0.009743133900408374,4,5.479570540680482,1.0,40,18,mejora
29990,crema avellanas sin azucar,0.9363792118010483,0.6214011939609387,0.8521705090845474,0.8521705090845474,0.08420870271650094,4,5.67526037549289,0.75,40,17,mejora
29993,crema calor muscular deporte,0.9337457765456111,0.9337457765456111,0.8553475075669357,0.9337457765456111,0.0,4,5.443346752861772,0.75,16,14,empata
29994,crema colageno cara,1.0,1.0,1.0,1.0,0.0,3,6.433844278157913,0.6666666666666666,16,16,empata
30000,crema nuxe reve miel,0.8701249883466594,0.8205228949141828,0.7721596254947204,0.8205228949141828,0.04960209343247657,4,8.020351475732822,1.0,16,12,mejora
30006,crema sexo calor mujer y hombre,0.3052348839397012,0.5676818677290052,0.42883980903376645,0.5676818677290052,-0.262446983789304,6,4.233201660628377,0.5,40,19,empeora
30009,cremallera por metro,0.9216017310213247,1.0,1.0,1.0,-0.0783982689786753,3,5.607502007932325,1.0,16,13,empeora
30028,cremor tártaro,1.0,1.0,1.0,1.0,0.0,2,10.308952660644293,1.0,16,13,empata
30137,crimpadora,1.0,1.0,1.0,1.0,0.0,1,9.615805480084347,1.0,16,16,empata
30152,cristal templado,1.0,1.0,1.0,1.0,0.0,2,4.834444925588402,1.0,16,16,empata
30156,cristal templado para xiaomi mi note 8,0.7007731679885375,0.857980942822373,0.7027284035579431,0.857980942822373,-0.15720777483383552,7,4.063022468746931,1.0,16,10,empeora
30160,cristalinas ambientador spray,1.0,1.0,1.0,1.0,0.0,3,7.897560267394343,1.0,16,5,empata
30239,crocs invierno adulto,0.5519699720241615,0.8611375561264456,0.6812060741152738,0.8611375561264456,-0.30916758410228407,3,5.550131543414428,0.6666666666666666,16,11,empeora
30246,crocs outlet mujer,1.0,1.0,1.0,1.0,0.0,3,6.261284313290093,0.6666666666666666,16,15,empata
30260,croissant sin azúcar,0.4441228664487979,0.16716045496620227,0.46927872602275644,0.46927872602275644,-0.02515585957395855,3,6.1228132502084,0.6666666666666666,39,3,empeora
30404,cruzcampo lata,1.0,0.382588879179081,1.0,1.0,0.0,2,8.440117851502608,0.5,16,7,empata
30470,cslcetines bandera italia,1.0,1.0,0.9052116356304495,1.0,0.0,3,7.841468820371545,0.6666666666666666,16,15,empata
30490,cuaderno tapa dura a5,0.9305687780632229,0.92663607790064,0.857980942822373,0.92663607790064,0.003932700162582958,4,5.95346919955641,1.0,16,14,mejora
30492,cuadr pequeños decoracion s,1.0,0.571614567891588,0.7819835854675756,0.7819835854675756,0.21801641453242437,4,6.3255361722451084,0.0,16,12,mejora
30496,cuadro abstracto xxl,0.779777442118739,0.8565454784077136,0.8301054527851841,0.8565454784077136,-0.07676803628897455,3,6.5178618217592925,1.0,16,8,empeora
30497,cuadro arena viva,0.0,0.2890648263178879,0.0,0.2890648263178879,-0.2890648263178879,3,6.959352899412232,0.3333333333333333,16,1,empeora
30499,cuadro bicicleta vintage,1.0,1.0,1.0,1.0,0.0,3,5.173567533528647,1.0,16,15,empata
30501,cuadro final fantasy,1.0,0.9052116356304495,1.0,1.0,0.0,3,7.2729608722115735,1.0,16,14,empata
30505,cuadro marco madera,0.8987713917876999,0.7641675933748661,0.7511984400967533,0.7641675933748661,0.13460379841283387,3,4.983574864092315,1.0,16,9,mejora
30508,cuadro rectangular horizontal salon,0.8512360941594275,0.6235540477207573,0.7721596254947204,0.7721596254947204,0.07907646866470708,4,6.672545579172215,0.5,16,11,mejora
30512,cuadros bicicletas mtb 26,0.3828807405686639,0.09546043308946735,0.2783925802803429,0.2783925802803429,0.10448816028832097,4,5.763461227067232,0.5,39,6,mejora
30516,cuadros de musica,1.0,1.0,1.0,1.0,0.0,3,4.623162326962569,1.0,16,16,empata
30520,cuadros marcos blancos,1.0,0.8200685179888284,0.77990823370192,0.8200685179888284,0.1799314820111716,3,6.593403522109997,1.0,16,13,mejora
30521,cuadros modernos al oleo,1.0,1.0,1.0,1.0,0.0,4,6.279463350299254,0.75,16,16,empata
30525,cuadros rustico,0.826813366651774,0.5734923014668308,0.6848374495230164,0.6848374495230164,0.14197591712875757,2,7.71806088549825,0.5,16,10,mejora
30527,cuadros vintage vestido,0.7312625444731049,0.8553475075669357,0.9216017310213247,0.9216017310213247,-0.1903391865482198,3,5.318475898509475,1.0,16,10,empeora
30528,cuarenta años,0.0,0.0,0.0,0.0,0.0,2,6.720825394635721,0.5,16,1,empata
30529,cuarzos blancos,1.0,0.8553475075669357,1.0,1.0,0.0,2,8.836733171061073,0.0,15,13,empata
30554,cubierta 26x1.95,0.7218018303820491,0.5763233549126812,0.59932948189937,0.59932948189937,0.12247234848267918,3,6.784667925834069,1.0,16,11,mejora
30561,cubiertas mtb 27.5,0.7948833326720566,0.9148568823583791,0.826813366651774,0.9148568823583791,-0.11997354968632257,4,5.112746914687751,1.0,16,12,empeora
30580,cubre percheros,1.0,1.0,1.0,1.0,0.0,2,7.723710663125217,0.0,16,16,empata
30600,cucharas cafe originales,0.9148568823583791,0.9363792118010483,0.92663607790064,0.9363792118010483,-0.021522329442669186,3,7.066404340030998,0.6666666666666666,40,33,empeora
30603,cuchilla termomix tm 31,0.92663607790064,0.5708588662113935,0.8200685179888284,0.8200685179888284,0.10656755991181155,4,7.6729859937549385,0.75,40,17,mejora
30635,cuenco tibetano 15 cm,0.9197207891481876,1.0,0.8065735963827293,1.0,-0.08027921085181244,4,6.004695688534955,1.0,16,2,empeora
30642,cuentos infantiles 2 años,0.5724962033825488,0.34753960609622203,0.4996470987221627,0.4996470987221627,0.07284910466038613,4,4.77696814542744,0.25,16,9,mejora
30645,cuerda 20mm,1.0,0.9363792118010483,1.0,1.0,0.0,2,6.392945570391557,1.0,16,15,empata
30646,cuerda 4mm,0.9337457765456111,0.8521705090845474,0.9305687780632229,0.9305687780632229,0.0031769984823881714,2,6.565365813537422,1.0,16,12,mejora
30652,cuerdas flamenco,0.8603818544462509,0.8669479898642711,0.9216017310213247,0.9216017310213247,-0.06121987657507377,2,7.820585789434005,1.0,16,12,empeora
30703,culotte sin costuras mujer,0.9148568823583791,0.92663607790064,0.9148568823583791,0.92663607790064,-0.011779195542260812,4,4.625836900084091,1.0,40,27,empeora
30711,cuna bebe,0.9337457765456111,0.8611375561264456,1.0,1.0,-0.06625422345438892,2,5.951340639686606,1.0,16,13,empeora
30712,cuna colecho,1.0,1.0,1.0,1.0,0.0,2,7.774500559534177,1.0,16,15,empata
30718,cunas muebles,0.9363792118010483,0.6468562235661909,0.7967610662472993,0.7967610662472993,0.13961814555374907,2,7.163168090865132,0.5,16,11,mejora
31106,cuter fatmax,0.8603818544462509,0.8165901947515999,0.7720617383222419,0.8165901947515999,0.04379165969465104,2,9.759646516310237,1.0,16,10,mejora
31171,cybex solution m fix,0.7728378251807521,0.3667803203729972,0.505360344437199,0.505360344437199,0.26747748074355304,4,6.767333350460308,1.0,16,10,mejora
31210,cámara bridge wifi,0.5277610693352978,0.6177638397019701,0.44830398990253034,0.6177638397019701,-0.09000277036667237,3,5.5282778358461,1.0,38,7,empeora
31220,cámara mirrorless sony,0.759737292382243,0.08671382849411974,0.45553527956957873,0.45553527956957873,0.30420201281266424,3,5.437555080991395,1.0,40,7,mejora
31221,cámara otg,0.845519325279726,0.6479443292923117,0.8287181397291629,0.8287181397291629,0.01680118555056309,2,5.491475511182738,1.0,16,9,mejora
31224,cámaras bridge baratas,0.72878684203556,0.5043776700708298,0.44728873736978103,0.5043776700708298,0.2244091719647302,3,7.4994258162910805,0.3333333333333333,16,5,mejora
31397,daiwa crosscast,0.7538142945344394,0.7818048722226502,0.8553475075669357,0.8553475075669357,-0.1015332130324963,2,9.962379070364321,1.0,39,12,empeora
31398,daiwa j braid x4,0.8643145546088339,0.8415908474314977,0.826813366651774,0.8415908474314977,0.022723707177336183,4,8.671182576883442,1.0,16,13,mejora
31401,dakar imanes nevera,1.0,1.0,0.8630152897016883,1.0,0.0,3,8.076607911422132,0.6666666666666666,16,12,empata
31407,dalf c1 c2,1.0,0.6216966993238303,0.694765116060299,0.694765116060299,0.305234883939701,3,9.06306278788317,1.0,34,17,mejora
31540,dardos dina acero,0.26761938846816513,0.8063273823662358,0.7447855140948257,0.8063273823662358,-0.5387079938980707,3,7.213185522940189,0.6666666666666666,16,5,empeora
31671,data a ide,0.6182885020492784,0.7328286204777911,1.0,1.0,-0.38171149795072157,3,6.939436461877769,1.0,16,3,empeora
31685,daura sin gluten,1.0,0.7957503936198024,0.5725185965839159,0.7957503936198024,0.20424960638019762,3,5.983713394956678,1.0,25,7,mejora
31731,davinci resolve,0.6533933590057491,0.8061503743503469,0.6844642384164166,0.8061503743503469,-0.15275701534459774,2,9.759646516310237,1.0,15,4,empeora
31738,davosa,1.0,1.0,1.0,1.0,0.0,1,10.308952660644293,1.0,40,29,empata
31795,db killer 63 mm,1.0,1.0,1.0,1.0,0.0,4,6.889442663547239,0.5,11,1,empata
